Fichier,Termes,Phrase
blog/cremes-cosmetiques-shabbat.html,,"1 · Base — Initiation 2 · Lamdan — Pilpoul 3 · Synthèse 4 · Daat HaRav 💬 Poser une question à l'IA Daat ♥ Soutenir le projet Voir aussi sur ce sujet Siman 327 — Sikha (oindre) à Shabbat — huiles, crèmes, parfums Siman 312 — Hygiène intime à Shabbat (papier toilette) Siman 318 — M"
blog/regles-vendredi-erev-shabbat-he.html,tzeit,"על התענית הוא מעיר שהמקבלה עליו ישלימנה בעיקרון עד צאת הכוכבים , אלא אם התנה בשעת הקבלה לסיים קודם (יש חילוק בין תענית יחיד לתענית ציבור)."
blog/regles-vendredi-erev-shabbat-he.html,tzeit,"סעיפי הסימן (א׳–ד׳) סעיף המצב מה אומר המקור א׳ (1) מרחק ההליכה לא יותר מג' פרסאות, כדי שיהיה שהות להכין; קל אם שלח להודיע או שאינו יכול להכין ב׳ (2) סעודה בערב שבת אסור לקבוע סעודה מרובה שאינה רגילה (כבוד שבת); רמ״א: ברית / פדיון הבן מותר; להימנע מן השעה התשיעית ג׳ (3) מנהג חסידו"
blog/papier-toilette-shabbat-en.html,,1 · Base — Introduction 2 · Lamdan — Pilpul 3 · Synthesis 4 · Daat HaRav 💬 Ask Daat AI a question ♥ Support the project See also on this topic Siman 312 — Intimate hygiene on Shabbat (toilet paper) Siman 318 — Bishoul (cooking) on Shabbat — a melakha de-oraita Siman 319 — Borer (
blog/sonneries-shofar-entree-shabbat-he.html,bein_hashmashot|tosefet,הרשמה ראו גם בנושא זה סימן רנ״ו — שש תקיעות השופר להכריז על כניסת השבת סימן רנ״ה — הכנת האש קודם כניסת השבת סימן רנ״ז — הטמנת החמין לשבת סימן רס״א — בין השמשות ותוספת שבת DAAT דעת — © 5786 / 2026 · בית · בלוג · הלכות שבת · IA Daat · תרומה
blog/travaux-commences-avant-shabbat-he.html,tzeit,"מקרי הסימן (סעיפים א׳–ז׳) סעיף המצב מה אומר המקור א׳ (1) לשרות, להלבין, לפרוס מצודות, לטעון קודם חשיכה מותר אם התהליך אוטונומי; אסור אם אש (יחתה) או קדרה שאינה טוחה (יגיס) ב׳ (2) בגדים לכובס / עורות לעבדן גוי מותר בקציצה, בביתו, בלא בקשה מפורשת לשבת ג׳ (3) מלאכה הידועה כ""של יהודי"
blog/index-en.html,,"June 3, 2026 · Read the article → Hilkhot Shabbat · Siman 318 Can You Reheat Food on Shabbat?"
blog/index-en.html,bein_hashmashot|tosefet,"Bein hashmashot (twilight, a doubt), tosefet Shabbat (anticipating the entry) and the acceptance of Shabbat: what the Shulchan Aruch says about the precise moment of lighting — and where the custom of 18 minutes before sunset comes from."
sources/orah-haim/siman-19/niveau-4-daat-harav-en.html,,"siman 18) and resolves the ספק on both sides — יָטִיל, out of possible obligation; וְלֹא יְבָרֵךְ, for in doubt the berakha is withheld (על דרך הסברה: safek berakhot lehakel)."
sources/orah-haim/siman-19/niveau-4-daat-harav-en.html,,"On the night garment itself, see siman 18."
sources/orah-haim/siman-19/niveau-4-daat-harav-en.html,,← Siman 18 N1 N2 N3 N4 Siman 20 → DAAT דעת — © 5786 / 2026 · Back to home · Initiated by Rav Yossef Haim Samama 🖨️ Print / Save as PDF
sources/orah-haim/siman-19/niveau-2-lamdan-en.html,,"ציצית חובת גברא ולא חובת מנא — the foundation (מנחות מ״א.); Shmuel's כלי קופסא, the account of the מלאכא and Rav Katina, and the ruling of the poskim (seif 1) אין מברכין על עשיית הציצית — why the mezouza (חובת הדר) and the maaka (חובת הבית) receive a blessing at their installatio"
sources/orah-haim/siman-19/niveau-2-lamdan-en.html,,DAAT דעת — © 5786 / 2026 · Home · סימן י״ט · ♥ Support 📖 Join a 'havrouta 🖨️ Print / PDF ← Siman 18 N1 N2 N3 N4 Siman 20 →
sources/orah-haim/siman-19/niveau-1-base-en.html,admour,Going further If you wish to deepen this siman: 📚 Level 2 — Lamdan : for the pilpoul — the yesod חובת גברא / חובת מנא (מנחות מ״א-מ״ב); the comparison with the מזוזה and the מעקה (why there one blesses at the affixing); the question of שהחיינו at the making; and the din of the tal
sources/orah-haim/siman-19/index.html,,"Conduite למעשה au quotidien, avec renvoi au Rav pour le cas des takhrikhin et lien siman 8, 17, 18 et 24."
sources/orah-haim/siman-19/index.html,rt,← Siman 18 — Le temps du tsitsit (זמן ציצית) Siman 20 — L'achat et la vente d'un talit (לקיחת טלית ומכירתה) → DAAT דעת — © 5786 / 2026 · Retour à l'accueil · Initié par le Rav Yossef Haim Samama 📖 Rejoindre la khavroutha
sources/orah-haim/siman-19/niveau-1-base.html,admour,Pour aller plus loin Si tu veux approfondir ce siman : 📚 Niveau 2 — Lamdan : pour le pilpoul — le yesod חובת גברא / חובת מנא (מנחות מ״א-מ״ב) ; la comparaison avec la מזוזה et la מעקה (pourquoi là-bas on bénit à la pose) ; la question du שהחיינו à la confection ; et le din du tali
sources/orah-haim/siman-19/niveau-3-synthese-he.html,,"🎓 סיכום מסלול הלימוד רמה תוכן הישג 🌱 רמה 1 — בסיס טקסט ב׳ הסעיפים, תרגום שוטף, ביאור הבנה כללית ⚡ רמה 2 — לומדן חובת גברא / חובת מנא, השוואה למזוזה ולמעקה, ברכה על העשייה, מנחות מא–מב, תכריכין ולועג לרש פלפול מעמיק ✨ רמה 3 — סיכום טבלת-אב של ב׳ הסעיפים, סכמות, כללי זהב, סימן זיכר"
sources/orah-haim/siman-19/niveau-4-daat-harav.html,,"siman 18) et résout le ספק des deux côtés — יָטִיל, par doute d'obligation ; וְלֹא יְבָרֵךְ, car dans le doute on retient la berakha (על דרך הסברה : ספק ברכות להקל)."
sources/orah-haim/siman-19/niveau-4-daat-harav.html,,"Sur la כסות לילה elle-même, voir le siman 18."
sources/orah-haim/siman-19/niveau-4-daat-harav.html,,← Siman 18 N1 N2 N3 N4 Siman 20 → DAAT דעת — © 5786 / 2026 · Retour à l'accueil · Initié par le Rav Yossef Haim Samama 🖨️ Imprimer / Sauver en PDF
sources/orah-haim/siman-19/niveau-4-daat-harav-he.html,,"חידוש הרב: הוא תולה את טלית התכריכים במחלוקת הכְּסוּת לַיְלָה (ראה סימן 18) ופושט את הספק לשני צדדיו — יָטִיל, מספק חיוב; וְלֹא יְבָרֵךְ, שבספק אין מברכים (על דרך הסברה: ספק ברכות להקל)."
sources/orah-haim/siman-19/niveau-4-daat-harav-he.html,,על הכסות לילה עצמה — ראה סימן 18.
sources/orah-haim/siman-19/niveau-4-daat-harav-he.html,,← סימן 18 N1 N2 N3 N4 סימן 20 → DAAT דעת — © 5786 / 2026 · חזרה לדף הבית · ביוזמת הרב יוסף חיים סממה 🖨️ הדפסה / שמירה כ־PDF
sources/orah-haim/siman-19/niveau-2-lamdan.html,,"ציצית חובת גברא ולא חובת מנא — le fondement (מנחות מ״א.) ; les כלי קופסא de Shmouel, le récit du מלאכא et de Rav Katina, et la décision des poskim (seif 1) אין מברכין על עשיית הציצית — pourquoi la mezouza (חובת הדר) et le maaka (חובת הבית) reçoivent une berakha à la pose, et pas "
sources/orah-haim/siman-19/niveau-2-lamdan.html,,DAAT דעת — © 5786 / 2026 · Retour à l'accueil · סימן י״ט · ♥ Soutenir 📖 Rejoindre une 'havrouta 🖨️ Imprimer / PDF ← Siman 18 N1 N2 N3 N4 Siman 20 →
sources/orah-haim/siman-19/niveau-3-synthese-en.html,admour,"🎓 Recap of the Study Path Level Content Acquired 🌱 Level 1 — Base Text of the ב׳ סעיפים, fluent translation, explanation Overall understanding ⚡ Level 2 — Lamdan חובת גברא / חובת מנא, comparison with mezuza / maaka, ברכה על העשייה, Menachot 41a-42a, תכריכין and לועג לרש In-depth "
sources/orah-haim/siman-19/niveau-3-synthese.html,admour,"🎓 Récapitulatif du parcours d'étude Niveau Contenu Acquis 🌱 Niveau 1 — Base Texte des ב׳ סעיפים, traduction fluide, explication Compréhension globale ⚡ Niveau 2 — Lamdan חובת גברא / חובת מנא, comparaison mezouza / maaka, ברכה על העשייה, Menachot 41a-42a, תכריכין et לועג לרש Pilpo"
sources/orah-haim/siman-19/niveau-1-base-he.html,,להעמיק עוד אם ברצונך להעמיק בסימן זה: 📚 רמה 2 — למדן : לפלפול — היסוד חובת גברא / חובת מנא (מנחות מ״א-מ״ב) ; ההשוואה ל מזוזה ול מעקה (מדוע שם מברכים בשעת הקביעה) ; שאלת ה שהחיינו בשעת העשייה ; ודין טלית של תכריכין (שאינה « אשר תכסה בה ») ולבישתה האקראית ✨ רמה 3 — סיכום : לחזרה ול
sources/orah-haim/siman-19/index-en.html,,"siman 8, 17, 18 and 24."
sources/orah-haim/siman-19/index-en.html,,← Siman 18 — The Time of Tzitzit (Zeman Tzitzit) Siman 20 — Buying and Selling a Talit (Lekichat Talit uMechirata) → DAAT דעת — © 5786 / 2026 · Back to home · Initiated by Rabbi Yosef Chaim Samama 📖 Join the chavrusa
sources/orah-haim/siman-20/niveau-2-lamdan-en.html,tzeit,"הקדמת הסוגיא — ממעשה הציצית אל מקחה וממכרה פתח דבר — הטלית בשוק: קנייה ומכירה לאחר שביאר מרן את עשיית הציצית ופסוליה — ובכללם ש ציצית שעשאה עכו״ם פסולה (כמבואר ב סי׳ י״ד ) — ואת גדרה כ חובת גברא התלויה בלבישה (עיין סי׳ י״ח–י״ט ), בא ב סימן כ׳ לברר את הטלית כשהיא יוצאת אל השוק : ה"
sources/orah-haim/siman-20/niveau-2-lamdan-en.html,tzeit,"נמצאת הטלית עצמה מוחזקת שבאה מישראל, אף קודם שפתח פיו."
sources/orah-haim/siman-20/niveau-2-lamdan-en.html,tzeit|rt,"ועוד למדנו מדקדוק הברייתא "" עד שיתיר ציציותיה "": לא אסרו את מכירת הבגד , אלא את מכירתו מצוייץ ; נמצאת תקנתו של המוכר בידו — מתיר את הציציות ומוכר את הבגד כבגד בעלמא."
sources/orah-haim/siman-20/niveau-1-base-en.html,,"Topic: Buying and selling a tsitsit-fitted talit — the merchant's חזקה (לא מרע נפשיה), the purchase from a non-merchant, and the prohibition of selling, pawning or depositing with a non-Jew Source: שולחן ערוך אורח חיים סימן כ׳ · ב׳ סעיפים Compiled by: Rav Yossef Haim Samama DAAT "
sources/orah-haim/siman-20/index.html,,"📖 Étudier ce niveau 02 Disponible רמת הלמדן Lamdan — Pilpoul Avancé Pilpoul approfondi : le mécanisme de la חזקה commerciale (מנחות מב:-מג.) — אומן / תגר, לא מרע נפשיה et ses limites ; la נאמנות du non-juif (Rama au nom du Nimoukei Yossef : ואומר שלקחן מישראל נאמן) et le traiteme"
sources/orah-haim/siman-20/index.html,,"Conduite למעשה au quotidien (provenance et certification du talit), avec renvoi au Rav et lien siman 14, 18, 19 et 21."
sources/orah-haim/siman-20/niveau-1-base.html,,"Sujet : L'achat et la vente d'un talit tsitsité — la חזקה du תגר (לא מרע נפשיה), l'achat au non-marchand, et l'interdit de vendre, gager ou déposer chez un non-juif Source : שולחן ערוך אורח חיים סימן כ׳ · ב׳ סעיפים Compilation : רב יוסף חיים סממה DAAT · daattorah.com Aux simanim "
sources/orah-haim/siman-20/niveau-2-lamdan.html,tzeit,"הקדמת הסוגיא — ממעשה הציצית אל מקחה וממכרה פתח דבר — הטלית בשוק: קנייה ומכירה לאחר שביאר מרן את עשיית הציצית ופסוליה — ובכללם ש ציצית שעשאה עכו״ם פסולה (כמבואר ב סי׳ י״ד ) — ואת גדרה כ חובת גברא התלויה בלבישה (עיין סי׳ י״ח–י״ט ), בא ב סימן כ׳ לברר את הטלית כשהיא יוצאת אל השוק : ה"
sources/orah-haim/siman-20/niveau-2-lamdan.html,tzeit,"נמצאת הטלית עצמה מוחזקת שבאה מישראל, אף קודם שפתח פיו."
sources/orah-haim/siman-20/niveau-2-lamdan.html,tzeit|rt,"ועוד למדנו מדקדוק הברייתא "" עד שיתיר ציציותיה "": לא אסרו את מכירת הבגד , אלא את מכירתו מצוייץ ; נמצאת תקנתו של המוכר בידו — מתיר את הציציות ומוכר את הבגד כבגד בעלמא."
sources/orah-haim/siman-20/niveau-3-synthese-en.html,admour,"🎓 Recap of the Study Path Level Content Acquired 🌱 Level 1 — Base Text of the ב׳ סעיפים, fluent translation, explanation Overall understanding ⚡ Level 2 — Lamdan חזקת התגר (לא מרע נפשיה), the non-Jew's נאמנות, אין מוכרין and its reasons, משכון / פקדון, לפי שעה In-depth pilpul ✨ L"
sources/orah-haim/siman-20/niveau-3-synthese.html,admour,"🎓 Récapitulatif du parcours d'étude Niveau Contenu Acquis 🌱 Niveau 1 — Base Texte des ב׳ סעיפים, traduction fluide, explication Compréhension globale ⚡ Niveau 2 — Lamdan חזקת התגר (לא מרע נפשיה), la נאמנות du non-juif, אין מוכרין et ses raisons, משכון / פקדון, לפי שעה Pilpoul app"
sources/orah-haim/siman-20/index-en.html,,"📖 Study this level 02 Available רמת הלמדן Lamdan — Advanced Pilpul In-depth pilpul: the mechanism of the commercial חזקה (Menachot 42b-43a) — אומן / תגר, לא מרע נפשיה and its limits; the נאמנות of the non-Jew (Rama in the name of the Nimoukei Yossef: ואומר שלקחן מישראל נאמן) and "
